subject,hemisphere,communicate_contrast,percent_threshold,n_communicate_voxels,n_pointlight_voxels,n_overlap_voxels,dice
5,right,face_first-face_noncom,0.8,3013,3143,2404,0.7810266406757634
5,right,face_first-face_noncom,0.9,3013,3226,2464,0.7898701715018432
5,right,face_first-face_noncom,1.0,3013,3226,2464,0.7898701715018432
5,left,face_third-face_noncom,0.05,220,220,116,0.5272727272727272
5,left,face_third-face_noncom,0.1,440,440,239,0.5431818181818182
5,left,face_third-face_noncom,0.2,881,881,435,0.4937570942111237
5,left,face_third-face_noncom,0.3,1321,1321,638,0.4829674489023467
5,left,face_third-face_noncom,0.4,1762,1762,892,0.5062429057888763
5,left,face_third-face_noncom,0.5,2202,2202,1237,0.5617620345140781
5,left,face_third-face_noncom,0.6,2385,2642,1568,0.6238313109210265
5,left,face_third-face_noncom,0.7,2385,2971,1739,0.6493651979088872
5,left,face_third-face_noncom,0.8,2385,2971,1739,0.6493651979088872
5,left,face_third-face_noncom,0.9,2385,2971,1739,0.6493651979088872
5,left,face_third-face_noncom,1.0,2385,2971,1739,0.6493651979088872
5,right,face_third-face_noncom,0.05,196,196,18,0.0918367346938775
5,right,face_third-face_noncom,0.1,393,393,113,0.2875318066157761
5,right,face_third-face_noncom,0.2,786,786,323,0.410941475826972
5,right,face_third-face_noncom,0.3,1179,1179,567,0.4809160305343511
5,right,face_third-face_noncom,0.4,1572,1572,822,0.5229007633587787
5,right,face_third-face_noncom,0.5,1964,1964,1178,0.59979633401222
5,right,face_third-face_noncom,0.6,2357,2357,1587,0.6733135341535851
5,right,face_third-face_noncom,0.7,2750,2750,2025,0.7363636363636363
5,right,face_third-face_noncom,0.8,3004,3143,2451,0.7974621766715471
5,right,face_third-face_noncom,0.9,3004,3226,2502,0.8032102728731942
5,right,face_third-face_noncom,1.0,3004,3226,2502,0.8032102728731942
7,left,com_ind-ind,0.05,220,220,0,0.0
7,left,com_ind-ind,0.1,440,440,18,0.0409090909090909
7,left,com_ind-ind,0.2,881,881,97,0.1101021566401816
7,left,com_ind-ind,0.3,1061,1321,208,0.1746431570109152
7,left,com_ind-ind,0.4,1061,1762,289,0.2047467233439603
7,left,com_ind-ind,0.5,1061,2202,386,0.2365920931657983
7,left,com_ind-ind,0.6,1061,2642,480,0.2592492573588982
7,left,com_ind-ind,0.7,1061,3083,580,0.2799227799227799
7,left,com_ind-ind,0.8,1061,3490,698,0.3067457701604043
7,left,com_ind-ind,0.9,1061,3490,698,0.3067457701604043
7,left,com_ind-ind,1.0,1061,3490,698,0.3067457701604043
7,right,com_ind-ind,0.05,196,196,0,0.0
7,right,com_ind-ind,0.1,393,393,15,0.0381679389312977
7,right,com_ind-ind,0.2,786,786,77,0.0979643765903307
7,right,com_ind-ind,0.3,903,1179,155,0.148895292987512
7,right,com_ind-ind,0.4,903,1572,229,0.185050505050505
7,right,com_ind-ind,0.5,903,1964,317,0.22113707708406
7,right,com_ind-ind,0.6,903,2357,399,0.2447852760736196
7,right,com_ind-ind,0.7,903,2750,505,0.2764850807555434
7,right,com_ind-ind,0.8,903,3143,615,0.3040039545229857
7,right,com_ind-ind,0.9,903,3536,754,0.339716152286551
7,right,com_ind-ind,1.0,903,3703,824,0.3577941815023882
7,left,com_phy-phy,0.05,220,220,39,0.1772727272727272
7,left,com_phy-phy,0.1,440,440,70,0.1590909090909091
7,left,com_phy-phy,0.2,881,881,169,0.191827468785471
7,left,com_phy-phy,0.3,1321,1321,356,0.2694928084784254
7,left,com_phy-phy,0.4,1762,1762,681,0.3864926220204313
7,left,com_phy-phy,0.5,1953,2202,1000,0.4813477737665463
7,left,com_phy-phy,0.6,1953,2642,1230,0.5353645266594124
7,left,com_phy-phy,0.7,1953,3083,1468,0.5830023828435266
7,left,com_phy-phy,0.8,1953,3490,1653,0.6073856329230204
7,left,com_phy-phy,0.9,1953,3490,1653,0.6073856329230204
7,left,com_phy-phy,1.0,1953,3490,1653,0.6073856329230204
7,right,com_phy-phy,0.05,196,196,21,0.1071428571428571
7,right,com_phy-phy,0.1,393,393,73,0.1857506361323155
7,right,com_phy-phy,0.2,786,786,225,0.2862595419847328
7,right,com_phy-phy,0.3,1179,1179,431,0.3655640373197625
7,right,com_phy-phy,0.4,1572,1572,713,0.4535623409669211
7,right,com_phy-phy,0.5,1845,1964,990,0.5198214754528747
7,right,com_phy-phy,0.6,1845,2357,1158,0.5511661113755355
7,right,com_phy-phy,0.7,1845,2750,1321,0.5749727965179543
7,right,com_phy-phy,0.8,1845,3143,1493,0.5986367281475541
7,right,com_phy-phy,0.9,1845,3536,1670,0.6207024716595428
7,right,com_phy-phy,1.0,1845,3703,1761,0.6348233597692863
7,left,face_first-face_noncom,0.05,220,220,2,0.009090909090909
7,left,face_first-face_noncom,0.1,440,440,33,0.075
7,left,face_first-face_noncom,0.2,881,881,186,0.2111237230419977
7,left,face_first-face_noncom,0.3,1321,1321,521,0.3943981831945495
7,left,face_first-face_noncom,0.4,1762,1762,927,0.5261066969353008
7,left,face_first-face_noncom,0.5,2202,2202,1359,0.6171662125340599
7,left,face_first-face_noncom,0.6,2642,2642,1835,0.694549583648751
7,left,face_first-face_noncom,0.7,3083,3083,2390,0.775218942588388
7,left,face_first-face_noncom,0.8,3240,3490,2775,0.8246656760772659
7,left,face_first-face_noncom,0.9,3240,3490,2775,0.8246656760772659
7,left,face_first-face_noncom,1.0,3240,3490,2775,0.8246656760772659
7,right,face_first-face_noncom,0.05,196,196,0,0.0
7,right,face_first-face_noncom,0.1,393,393,1,0.0025445292620865
7,right,face_first-face_noncom,0.2,786,786,44,0.0559796437659033
7,right,face_first-face_noncom,0.3,1179,1179,162,0.1374045801526717
7,right,face_first-face_noncom,0.4,1572,1572,384,0.2442748091603053
7,right,face_first-face_noncom,0.5,1964,1964,726,0.3696537678207739
7,right,face_first-face_noncom,0.6,2357,2357,1205,0.5112431056427662
7,right,face_first-face_noncom,0.7,2750,2750,1825,0.6636363636363637
7,right,face_first-face_noncom,0.8,3143,3143,2509,0.798281896277442
7,right,face_first-face_noncom,0.9,3431,3536,3109,0.892493182144395
7,right,face_first-face_noncom,1.0,3431,3703,3249,0.9108494533221194
7,left,face_third-face_noncom,0.05,220,220,6,0.0272727272727272
7,left,face_third-face_noncom,0.1,440,440,48,0.109090909090909
7,left,face_third-face_noncom,0.2,881,881,259,0.2939841089670829
7,left,face_third-face_noncom,0.3,1321,1321,610,0.4617713853141559
7,left,face_third-face_noncom,0.4,1762,1762,999,0.5669693530079455
7,left,face_third-face_noncom,0.5,2202,2202,1422,0.6457765667574932
7,left,face_third-face_noncom,0.6,2311,2642,1679,0.6779729456894811
7,left,face_third-face_noncom,0.7,2311,3083,1861,0.6900259547645532
7,left,face_third-face_noncom,0.8,2311,3490,2016,0.6950525771418721
7,left,face_third-face_noncom,0.9,2311,3490,2016,0.6950525771418721
7,left,face_third-face_noncom,1.0,2311,3490,2016,0.6950525771418721
7,right,face_third-face_noncom,0.05,196,196,0,0.0
7,right,face_third-face_noncom,0.1,393,393,13,0.0330788804071246
7,right,face_third-face_noncom,0.2,786,786,89,0.1132315521628498
7,right,face_third-face_noncom,0.3,1179,1179,268,0.2273112807463952
7,right,face_third-face_noncom,0.4,1572,1572,531,0.3377862595419847
7,right,face_third-face_noncom,0.5,1964,1964,906,0.4613034623217922
7,right,face_third-face_noncom,0.6,2357,2357,1364,0.5787017394993635
7,right,face_third-face_noncom,0.7,2750,2750,1898,0.6901818181818182
7,right,face_third-face_noncom,0.8,3143,3143,2518,0.8011454024817054
7,right,face_third-face_noncom,0.9,3479,3536,3156,0.8997861724875267
7,right,face_third-face_noncom,1.0,3479,3703,3294,0.9172932330827068
8,left,com_ind-ind,0.05,220,220,37,0.1681818181818181
8,left,com_ind-ind,0.1,440,440,97,0.2204545454545454
8,left,com_ind-ind,0.2,881,881,226,0.2565266742338252
8,left,com_ind-ind,0.3,1321,1321,383,0.2899318697956093
8,left,com_ind-ind,0.4,1762,1426,527,0.3306148055207026
8,left,com_ind-ind,0.5,2202,1426,652,0.3594266813671444
8,left,com_ind-ind,0.6,2642,1426,782,0.3844641101278269
8,left,com_ind-ind,0.7,2793,1426,827,0.392036027494667
8,left,com_ind-ind,0.8,2793,1426,827,0.392036027494667
8,left,com_ind-ind,0.9,2793,1426,827,0.392036027494667
8,left,com_ind-ind,1.0,2793,1426,827,0.392036027494667
8,right,com_ind-ind,0.05,196,196,31,0.1581632653061224
8,right,com_ind-ind,0.1,393,393,98,0.2493638676844783
8,right,com_ind-ind,0.2,786,786,267,0.3396946564885496
8,right,com_ind-ind,0.3,1179,1179,452,0.3833757421543681
8,right,com_ind-ind,0.4,1572,1572,708,0.4503816793893129
8,right,com_ind-ind,0.5,1964,1964,1013,0.5157841140529531
8,right,com_ind-ind,0.6,2357,2026,1221,0.5571526351813826
8,right,com_ind-ind,0.7,2696,2026,1381,0.5849216433714528
8,right,com_ind-ind,0.8,2696,2026,1381,0.5849216433714528
8,right,com_ind-ind,0.9,2696,2026,1381,0.5849216433714528
8,right,com_ind-ind,1.0,2696,2026,1381,0.5849216433714528
8,left,com_phy-phy,0.05,220,220,34,0.1545454545454545
8,left,com_phy-phy,0.1,440,440,133,0.3022727272727272
8,left,com_phy-phy,0.2,881,881,345,0.3916004540295119
8,left,com_phy-phy,0.3,1321,1321,598,0.4526873580620741
8,left,com_phy-phy,0.4,1762,1426,762,0.4780426599749059
8,left,com_phy-phy,0.5,2202,1426,912,0.5027563395810364
8,left,com_phy-phy,0.6,2642,1426,1044,0.5132743362831859
8,left,com_phy-phy,0.7,2779,1426,1073,0.5103448275862069
8,left,com_phy-phy,0.8,2779,1426,1073,0.5103448275862069
