subject,roi,hemi,n_voxels,r_w1_com_ind_face_first,r_w2_ind_face_noncom,r_b1_com_ind_face_noncom,r_b2_face_first_ind,decoding_index
21,EBA,l,114,0.3489367739208763,0.6285906925613239,0.3826943928969613,0.5856110481731922,0.0046110127060233
21,EBA,r,152,0.5912437680360795,0.385009373263558,0.5760754576681413,0.4131799000088889,-0.0065011081886962
21,EVC,l,249,0.9808609914719164,0.9773982700497388,0.9780099035166868,0.983412115708141,-0.0015813788515862
21,EVC,r,263,0.9642194027002604,0.9630433718888186,0.9618739486130816,0.9749218812583136,-0.0047665276411579
21,MT,l,166,0.90073534738183,0.9643284414788252,0.963314384107316,0.9397959119749386,-0.0190232536107997
21,MT,r,165,0.8537998420817798,0.9578335560799528,0.9507746220670398,0.8915354007642396,-0.0153383123347734
22,SI-STS,l,220,0.5484190355607061,0.5486048814349291,0.7125071175184581,0.3444900211740326,0.0200133891515723
22,SI-STS,r,196,0.7253171354517831,0.8039047433913726,0.9081146639589306,0.4594487103735762,0.0808292522553244
22,TPJ,l,313,0.9683238001796918,0.96734661787734,0.974353367738829,0.9406605962861254,0.0103282270160386
22,TPJ,r,322,0.9548095990354242,0.7961847827247218,0.8404080872949631,0.960944326224908,-0.0251790158798624
22,fSTS,l,23,0.9448670955040742,0.9135674986711368,0.9404218425995928,0.9040136379527338,0.0069995568114422
22,fSTS,r,91,0.7273584673238999,0.941280369878392,0.8730606787661803,0.6037764431207923,0.0959008576576596
22,FFA,l,106,0.9747672326059164,0.9768437076475645,0.9789809164657624,0.9730347555303952,-0.0002023658713383
22,FFA,r,107,0.8990210198666776,0.8852813400403219,0.9170785751890048,0.8527871465050315,0.0072183191064816
22,EBA,l,114,0.8525108706404606,0.6335336213137849,0.7350538571969849,0.7932549664796555,-0.0211321658611974
22,EBA,r,152,0.8929194741615709,0.9353671172957404,0.9686264247019604,0.8109497865322637,0.0243551901115437
22,EVC,l,249,0.9581931313672044,0.965365248722923,0.9704121920644944,0.9568408508126302,-0.0018473313934985
22,EVC,r,263,0.9793436418151348,0.953222019605926,0.951807372139133,0.9784850013021108,0.0011366439899083
22,MT,l,166,0.9540781617779835,0.9784507881213188,0.9794551537361867,0.966977084951938,-0.0069516443944111
22,MT,r,165,0.9314367264704466,0.9771320110719288,0.9800800888136186,0.9339993205674676,-0.0027553359193554
23,SI-STS,l,220,0.863353262663726,0.7336944809713353,0.868926909258915,0.4200773266833718,0.1540217538463873
23,SI-STS,r,196,0.7647557846499058,0.6795500922150354,0.748717805663527,0.4555794554530879,0.120004307874163
23,TPJ,l,313,0.6416945922927244,0.2707575989938913,0.535926999929179,0.3604369196894675,0.0080441358339845
23,TPJ,r,322,0.8741495291823209,0.8993875896815361,0.8829913377266919,0.8042742242769426,0.0431357784301112
23,fSTS,l,23,0.8830484296357807,0.4177963576288354,0.6225359006540002,0.6309260005563733,0.0236914430271212
23,fSTS,r,91,0.785864029009579,0.7241699084755109,0.9475349221289708,0.2940918107077696,0.1342036023241748
23,FFA,l,106,0.9323908138727404,0.922023547376706,0.9300236566431552,0.9149798655671963,0.0047054195195474
23,FFA,r,107,0.918944120951053,0.9666603459723412,0.9652079276512072,0.9373002991910018,-0.0084518799594072
23,EBA,l,114,0.9311221843719244,0.8076930052713851,0.8813420765839076,0.851405081976677,0.0030340155413624
23,EBA,r,152,0.9302131515758038,0.7818553450424218,0.8524603506431282,0.8504179583896194,0.0045950937927389
23,EVC,l,249,0.9597339120558864,0.978458924338615,0.9733160323710894,0.954402678892328,0.0052370625655421
23,EVC,r,263,0.909773901091113,0.8983895787081873,0.8813578997329022,0.9200070582205424,0.0033992609229278
23,MT,l,166,0.8555201510295642,0.9524800438011874,0.9844544668169332,0.8194190880092899,0.0020633200022643
23,MT,r,165,0.9100848737262732,0.9439917844622931,0.9738591421324696,0.8572063681540393,0.0115055739510286
